period,org_code,parent_org,org_name,att_type1,att_type2,att_other,att_booked_type1,att_booked_type2,att_booked_other,over4hr_type1,over4hr_type2,over4hr_other,over4hr_booked_type1,over4hr_booked_type2,over4hr_booked_other,wait_4_12hr,wait_12hr_plus,emerg_admit_type1,emerg_admit_type2,emerg_admit_other,other_emerg_admit,total_attendances,total_over4hr,pct_within_4hr,breach
2025-05-01,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1776,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1776,20,98.87,0
2025-05-01,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,0,100.0,0
2025-05-01,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15844,2526,0,0,0,0,5623,223,0,0,0,0,1069,252,5203,8,0,1430,18370,5846,68.18,1
2025-05-01,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,6888,0,8681,0,0,0,3296,0,219,0,0,0,306,261,2331,0,225,650,15569,3515,77.42,1
2025-05-01,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9340,0,4176,42,0,154,2710,0,91,6,0,0,963,105,3787,0,0,725,13516,2801,79.28,1
2025-05-01,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17566,0,7465,426,0,0,6302,0,171,44,0,0,547,366,7747,0,0,706,25031,6473,74.14,1
2025-05-01,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10790,327,7601,0,0,0,5568,0,303,0,0,0,814,445,4997,0,0,1556,18718,5871,68.63,1
2025-05-01,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1446,0,0,0,0,0,195,0,0,0,0,0,0,0,103,0,17,1446,195,86.51,1
2025-05-01,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,8108,0,737,100,0,0,1923,0,0,0,0,0,341,102,2153,0,0,304,8845,1923,78.26,1
2025-05-01,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15424,0,9349,52,0,1277,6518,0,361,13,0,0,1454,833,3668,0,0,346,24773,6879,72.23,1
2025-05-01,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11073,0,5880,331,0,143,3370,0,167,128,0,1,442,73,3657,0,0,241,16953,3537,79.14,1
2025-05-01,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9650,148,6077,0,0,0,4636,0,133,0,0,0,634,526,2899,0,0,1635,15875,4769,69.96,1
2025-05-01,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8145,0,4199,61,0,39,3494,0,190,18,0,0,519,196,2521,0,151,921,12344,3684,70.16,1
2025-05-01,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,9055,0,2637,385,0,94,4663,0,13,0,0,0,411,650,1592,0,0,275,11692,4676,60.01,1
2025-05-01,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11360,0,4308,0,0,0,4453,0,25,0,0,0,454,579,3129,0,0,427,15668,4478,71.42,1
2025-05-01,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,10164,0,4027,0,0,688,3043,0,65,0,0,0,1888,144,3450,0,0,2858,14191,3108,78.1,1
2025-05-01,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10011,0,8406,341,0,0,3732,0,133,0,0,0,639,788,2031,0,0,261,18417,3865,79.01,1
2025-05-01,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13955,0,4362,0,0,0,4718,0,46,0,0,0,1100,113,3975,0,420,997,18317,4764,73.99,1
2025-05-01,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9610,0,6563,345,0,1113,3160,0,407,72,0,0,398,533,1844,0,0,477,16173,3567,77.94,1
2025-05-01,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,8995,0,0,0,0,0,120,0,0,0,0,0,0,0,0,21,8995,120,98.67,0
2025-05-01,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7284,0,9912,0,0,1719,3697,0,602,0,0,47,298,6,2651,0,111,2348,17196,4299,75.0,1
2025-05-01,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9591,0,3251,155,0,1465,3396,0,109,16,0,39,622,280,3194,0,19,967,12842,3505,72.71,1
2025-05-01,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9454,0,0,34,0,0,3458,0,0,9,0,0,603,366,2654,0,0,2200,9454,3458,63.42,1
2025-05-01,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12541,0,13343,0,0,0,5695,0,358,0,0,0,452,1210,2957,0,594,517,25884,6053,76.61,1
2025-05-01,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4893,0,11483,0,0,0,2330,0,18,0,0,0,161,1,1643,0,476,2373,16376,2348,85.66,1
2025-05-01,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22382,1978,0,0,0,0,9216,159,0,0,0,0,1435,609,6579,3,0,3631,24360,9375,61.51,1
2025-05-01,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18728,0,2370,928,0,200,3906,0,26,147,0,0,1010,111,5136,0,0,1002,21098,3932,81.36,1
2025-05-01,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1662,0,0,0,0,0,8,0,0,0,0,0,0,0,40,0,1662,8,99.52,0
2025-05-01,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,17183,127,6434,124,0,108,6363,0,139,0,0,0,1995,175,3679,0,171,848,23744,6502,72.62,1
2025-05-01,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,9115,0,10342,451,0,392,4185,0,70,158,0,0,677,367,2825,0,0,1772,19457,4255,78.13,1
2025-05-01,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10764,1269,3107,0,0,0,3303,0,95,0,0,0,275,252,4052,929,0,2189,15140,3398,77.56,1
2025-05-01,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13655,0,11300,0,0,0,4634,0,440,0,0,0,532,1119,3950,0,78,1544,24955,5074,79.67,1
2025-05-01,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,27027,1541,2028,1836,0,787,9659,22,211,432,0,8,720,588,9033,38,99,1559,30596,9892,67.67,1
2025-05-01,A5D4Q,NHS ENGLAND MIDLANDS ,NEMS UTC,0,0,3404,0,0,0,0,0,776,0,0,0,0,0,0,0,0,0,3404,776,77.2,1
2025-05-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,5069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5069,0,100.0,0
